time(s),delay(ms)
4.478266,91.983
4.478295,91.97
4.479212,92.803
4.479237,92.071
4.479269,92.028
4.4793,92.049
4.47933,92.072
4.479361,92.096
4.479391,92.117
4.479422,92.139
4.479453,92.162
4.480348,93.048
4.480372999999999,92.363
4.4804070000000005,92.354
4.480437,81.486
4.480462999999999,81.489
4.480493999999999,81.504
4.4805649999999995,81.554
4.480612,81.585
4.48063,81.588
4.480648,81.591
4.481085,82.014
4.481107,81.97
4.481139,81.975
4.48117,81.996
4.481197,82.015
4.48122,82.029
4.48125,82.047
4.481282,82.066
4.481313,82.082
4.482098,82.854
4.482119,82.862
4.48214,82.87
4.482158,82.874
4.482175,82.85
4.4821930000000005,82.842
4.482211,82.837
4.482238000000001,82.842
4.482270000000001,82.853
4.4823010000000005,82.86
4.483235,83.771
4.483261000000001,83.778
4.483287000000001,83.782
4.4833050000000005,83.79
4.483323,83.799
4.483341,83.808
4.483366,83.824
4.483397,83.847
4.48343,83.871
4.483462,83.894
4.484294,84.142
4.484319,84.138
4.4843530000000005,84.157
4.4843850000000005,84.176
4.4844170000000005,84.197
4.484447,84.215
4.484476,84.233
4.484507,84.251
4.48454,84.27
4.485301000000001,85.019
4.485323999999999,85.029
4.485358,85.051
4.4853879999999995,85.067
4.48541,85.076
4.485428,85.082
4.485446,85.088
4.485462999999999,85.092
4.48548,85.097
4.485498,85.102
4.486079,85.671
4.487092,86.663
4.487116,86.645
4.48714,86.633
4.487158,86.618
4.487175000000001,86.602
4.487193,86.588
4.487216999999999,86.58
4.487247999999999,86.579
4.487279,86.125
4.487309,86.132
4.487329,86.137
4.487346,86.142
4.4873639999999995,86.148
4.487381,86.153
4.487399,86.16
4.4874160000000005,86.165
4.487434,86.17
4.487451,86.175
4.488244,86.955
4.488272,86.971
4.488299,86.986
4.488317,86.991
4.488336,86.997
4.488353,87.001
4.488372999999999,87.009
4.488402,87.025
4.488436,87.047
4.4892449999999995,87.844
4.489269,87.855
4.4893019999999995,87.876
4.4893339999999995,87.896
4.489362,87.912
4.489392,87.929
4.489425,87.927
4.489456000000001,87.925
4.489488000000001,87.924
4.4895190000000005,87.392
4.490246,88.103
4.490268,88.112
4.4903,88.132
4.490329,88.15
4.490357,88.166
4.490383,88.18
4.490416,88.202
4.490448000000001,88.221
4.490472,88.232
4.491097,88.844
4.491118,88.853
4.491139,88.862
4.491156,88.866
4.491174,88.872
4.491192,88.877
4.49121,88.882
4.491236,88.896
4.491269,88.917
4.491301,88.936
4.4935659999999995,91.189
4.493595999999999,91.206
4.493643,91.241
4.493672999999999,91.259
4.493691,91.265
4.493708,91.269
4.493725,91.25
4.493742,91.233
4.49376,90.563
4.493769,90.546
4.493777,90.539
4.493792999999999,90.543
4.493810000000001,90.548
4.493828000000001,90.554
4.493845,90.559
4.493862,90.564
4.493879,90.568
4.4938959999999994,90.572
4.493912999999999,90.577
4.494204,90.855
4.494225999999999,90.865
4.494257999999999,90.885
4.494285,90.899
4.494314,90.915
4.494343,90.932
4.4943729999999995,90.95
4.4944049999999995,90.612
4.494435999999999,90.617
4.494466999999999,90.633
4.49519,91.343
4.495213,91.351
4.495244,91.367
4.495274,91.382
4.4953,91.395
4.495325,91.406
4.495357,91.425
4.495388,91.442
4.495413999999999,91.455
4.496094,92.121
4.496122000000001,92.136
4.496149,92.15
4.496168,92.156
4.496186,92.162
4.496204,92.168
4.496227,92.179
4.496259,92.2
4.496291,92.22
4.496322,92.237
4.497206,93.108
4.4972259999999995,92.23
4.497247000000001,92.238
4.4972650000000005,91.841
4.497282,91.843
4.4973,91.848
4.497323000000001,91.857
4.4973540000000005,91.874
4.4973860000000005,91.891
4.498565999999999,93.057
4.4985919999999995,92.168
4.4986180000000004,92.162
4.4986369999999996,92.151
4.498654999999999,92.138
4.498672,92.121
4.49869,92.107
4.4987070000000005,92.091
4.498724,92.077
4.498742,92.065
4.500888,94.198
4.500915,93.841
4.500943,93.854
4.500971,93.87
4.501003,93.89
4.501027,93.895
4.501044,93.9
4.501063,93.907
4.501081,93.911
4.501104000000001,93.922
4.501132999999999,93.06
4.501165,93.077
4.501195,93.098
4.501226,93.122
4.501259,93.148
4.501292,93.173
4.501323,93.197
4.501354999999999,93.221
4.501386,93.245
4.501417,93.268
4.501448,91.716
4.501481,91.726
4.501512,91.748
4.501542000000001,91.771
4.5015659999999995,91.788
4.501584,91.798
4.501601,91.808
4.501618000000001,91.817
4.501635,91.827
4.5022969999999995,91.915
4.502318,91.92
4.50234,91.934
4.502357,91.943
4.502374,91.953
4.5023919999999995,91.963
4.502408999999999,91.973
4.502427,91.984
4.502444000000001,91.993
4.503679,93.221
4.503705,92.325
4.50374,92.342
4.5037709999999995,92.364
4.503801999999999,92.388
4.503832999999999,92.411
4.503863,92.434
4.503892,92.455
4.503921999999999,92.478
4.503941,92.489
4.504815,93.356
4.504839,92.801
4.504863,92.798
4.504881,92.807
4.504899,92.818
4.504916000000001,92.827
4.504933,92.836
4.504951,92.847
4.504968,92.857
4.505946,93.828
4.505972,92.943
4.505998,92.955
4.506024999999999,92.974
4.506055999999999,92.997
4.50609,93.024
4.506121,93.048
4.506152,93.072
4.506182,93.094
4.5062120000000006,93.115
4.506242,93.137
4.506272,91.585
4.506302,91.589
4.5063320000000004,91.61
4.506362,91.633
4.506381,91.644
4.506399,91.655
4.506417000000001,91.665
4.5064340000000005,91.675
4.508592999999999,93.826
4.508622,93.285
4.508653000000001,93.291
4.508686,93.314
4.508716000000001,93.336
4.508748,93.36
4.508781,93.386
4.508812,93.41
4.508842,93.432
4.508874,93.457
4.508906,93.482
4.5089369999999995,92.601
4.508966999999999,92.604
4.508997,92.625
4.509027,92.647
4.509064,92.676
4.509087,92.692
4.509105,92.702
4.509131999999999,92.722
4.509165,92.748
4.509196,92.196
4.509226,92.201
4.5092550000000005,92.22
4.509285,92.243
4.509310999999999,92.261
4.509328,92.271
4.509346,92.282
4.5093630000000005,92.291
4.509381,92.302
4.510217,93.131
4.510232,92.243
4.510256999999999,92.254
4.510285,92.274
4.510314999999999,92.296
4.510343,92.317
4.510375,92.342
4.510408999999999,92.369
4.510448,92.401
4.510479,92.424
4.511373,91.745
4.5114,91.756
4.511436,91.783
4.511469,91.809
4.511501,91.833
4.511526,91.851
4.511544,91.862
4.5115609999999995,91.872
4.511578999999999,91.882
4.512786,93.082
4.512816,92.527
4.512856,92.549
4.512891,92.576
4.51291,92.588
4.5129269999999995,92.598
4.512944,92.607
4.512962000000001,92.618
4.5129790000000005,92.627
4.512996,92.637
4.5142809999999995,93.914
4.514309,93.015
4.514334,93.009
4.514354,93.013
4.514371,93.017
4.514389,93.024
4.514406,93.029
4.514424,93.036
4.514441,93.04
4.5144589999999996,93.044
4.514475999999999,92.479
4.514493000000001,92.483
4.5145100000000005,92.488
4.514528,92.494
4.514545,92.499
4.514563,92.506
4.51458,92.512
4.514597,92.516
4.514615,92.521
4.51541,93.303
4.515442,92.447
4.515480999999999,92.472
4.515515000000001,92.494
4.51555,92.518
4.515584,92.54
4.515623,92.568
4.515661,92.593
4.515693000000001,92.611
4.516078,92.984
4.5160990000000005,91.53
4.516125,91.537
4.516154,91.552
4.516174,91.56
4.516192,91.566
4.516218,91.581
4.51625,91.601
4.516282,91.621
4.516313,91.639
4.517183,92.496
4.517203,91.984
4.517224000000001,91.987
4.517242,91.992
4.517259,91.997
4.517276,92.003
4.517294,92.009
4.517314000000001,92.018
4.517346,92.038
4.518546000000001,93.224
4.5185699999999995,92.354
4.518607,92.371
4.518641,92.391
4.518672,92.411
4.518705,92.432
4.518737,92.445
4.518769,92.466
4.518800000000001,92.484
4.518828,92.498
4.5196819999999995,93.339
4.519708,92.72
4.519738,92.735
4.519756,92.74
4.519773,92.745
4.519788999999999,92.75
4.519798,92.746
4.519816,92.753
4.519832999999999,92.758
4.519849,92.76
4.520829,92.841
4.520847,92.845
4.520867,92.852
4.520885,92.858
4.520901,92.862
4.520919,92.869
4.520937,92.876
4.520955,92.882
4.5209719999999995,92.885
4.521177,93.078
4.521199999999999,91.684
4.5212259999999995,91.691
4.521246,91.697
4.521264,91.703
4.521282,91.71
4.5213,91.716
4.521318,91.723
4.521336,91.729
4.5213540000000005,91.733
4.522339,92.705
4.522355999999999,92.189
4.5223770000000005,92.193
4.522395,92.197
4.522412999999999,92.203
4.52243,92.209
4.5224470000000005,92.188
4.522464,92.191
4.522482,92.197
4.523516,93.196
4.523543,92.367
4.523553,92.359
4.523576,92.374
4.523594,92.385
4.523609,92.392
4.523641,92.417
4.52366,92.429
4.523678,92.44
4.523695,92.449
4.524864,93.611
4.524890999999999,92.895
4.524916,92.912
4.524935,92.924
4.524953,92.935
4.524970000000001,92.944
4.524987,92.954
4.525005,92.965
4.525022,92.975
4.52515,93.09
4.525176,91.69
4.525202,91.698
4.525220999999999,91.709
4.525239,91.72
4.525257,91.73
4.525275,91.741
4.525292,91.75
4.52531,91.761
4.525327,91.771
4.526256999999999,92.694
4.5262839999999995,91.803
4.5263100000000005,91.814
4.526329,91.825
4.526345999999999,91.835
4.526363,91.844
4.5263800000000005,91.854
4.526397,91.864
4.526415,91.875
4.527515999999999,92.969
4.527543,92.409
4.527569000000001,92.417
4.527588,92.428
4.527606,92.439
4.527633,92.459
4.527653,92.471
4.527671000000001,92.482
4.527688,92.492
4.527706,92.502
4.5287489999999995,93.538
4.528764,92.636
4.528784,92.637
4.5288010000000005,92.645
4.528818,92.655
4.528835,92.665
4.528852,92.675
4.5288699999999995,92.685
4.528887,92.695
4.528905,92.706
4.529094,55.021
4.529109,55.004
4.529128,55.004
4.529145000000001,55.01
4.529167,55.022
4.529184,55.032
4.529202000000001,55.042
4.5292200000000005,55.05
4.529237,55.057
4.530195,56.003
4.530209,56.009
4.530228,56.02
4.530245,56.03
4.530261,56.038
4.530278,56.048
4.530295,56.057
4.5303130000000005,56.065
4.53033,56.072
4.530347,56.081
4.531569999999999,57.296
4.531589,57.307
4.53161,57.315
4.5316350000000005,57.332
4.5316540000000005,57.342
4.5316719999999995,57.349
4.531689,57.356
4.531707,57.363
4.5317240000000005,57.368
4.532725,58.123
4.532752,58.128
4.532777,58.144
4.532795,58.155
4.532812,58.164
4.5328289999999996,58.174
4.532845999999999,58.184
4.532863,58.189
4.532879,58.195
4.532896,58.204
4.533834,59.134
4.533861,59.153
4.533886000000001,59.17
4.533904000000001,59.18
4.533921,59.19
4.533939,59.2
4.533957,59.21
4.533974,59.219
4.5339920000000005,59.229
4.534139,59.369
4.534153,59.374
4.534172,59.385
4.53419,59.394
4.534207,59.402
4.534225,59.411
4.534242,59.42
4.534259,59.428
4.534276,59.436
4.534294,58.704
4.535251000000001,59.643
4.535269,59.646
4.53529,59.657
4.535308,59.667
4.535323999999999,59.675
4.535342,59.686
4.535359000000001,59.695
4.535377,59.706
4.535394,59.716
4.536517,60.832
4.536545,60.847
4.5365720000000005,60.866
4.5365910000000005,60.878
4.536609,60.888
4.536626,60.898
4.536644,60.908
4.5366610000000005,60.918
4.536679,60.929
4.536696,60.938
4.537724,61.959
4.537751,61.979
4.537777,61.997
4.537796,62.009
4.537813,62.018
4.537831,62.029
4.537848,62.039
4.537865,62.048
4.537882,61.291
4.5379,61.287
4.5389219999999995,62.288
4.538949,62.306
4.538975000000001,62.324
4.5389930000000005,62.335
4.539009,62.344
4.539026,62.354
4.539042,62.361
4.539059,62.367
4.5390749999999995,62.371
4.540069000000001,63.351
4.540096999999999,63.367
4.5401229999999995,63.379
4.540140999999999,63.383
4.540158,63.384
4.540176000000001,63.386
4.5401940000000005,63.388
4.540211,63.389
4.540229,63.391
4.540247,63.393
4.5402640000000005,63.395
4.540282,63.399
4.540299,63.401
4.540316,63.403
4.540334,63.406
4.540350999999999,63.408
4.540369,63.411
4.540386000000001,62.782
4.5404040000000006,62.782
4.541283999999999,63.654
4.54131,63.672
4.541335,63.69
4.541353,63.701
4.54137,63.711
4.541386999999999,63.721
4.541404000000001,63.731
4.541422,63.742
4.5414390000000004,63.751
4.541456,63.741
4.54244,64.692
4.542458,64.68
4.542478,64.67
4.542495,64.658
4.542513,64.66
4.54253,64.662
4.542548,64.665
4.542565,64.667
4.542583,64.67
4.543611,65.684
4.5436440000000005,65.701
4.5436689999999995,65.712
4.543687,65.715
4.543704,65.717
4.543721,65.72
4.543738,65.729
4.543755,65.148
4.543773,65.148
4.5437899999999996,65.157
4.544142,65.501
4.544169,65.519
4.544194999999999,65.536
4.544214,65.547
4.544232,65.555
4.544249,65.563
4.544267,65.573
4.544283999999999,65.581
4.544301000000001,65.59
4.546255,67.535
4.546282,67.554
4.546308,67.572
4.546326,67.582
4.546343,67.592
4.546359000000001,67.599
4.546376,67.125
4.546392,67.122
4.5464080000000004,67.125
4.546425,67.128
4.546442,67.13
4.54646,67.134
4.546476999999999,67.119
4.546495,67.104
4.546512,67.088
4.5465290000000005,67.074
4.5465469999999994,67.062
4.546564,67.064
4.546581,67.068
4.546598,67.074
4.547689,68.157
4.547717,68.176
4.547744,68.195
4.547763,68.205
4.547781,68.214
4.547804,68.229
4.547822,68.238
4.54784,68.247
4.547857,68.256
4.548159,68.549
4.5481940000000005,68.569
4.548220000000001,68.584
4.548239,68.595
4.548255,68.602
4.548273,68.021
4.548291,68.025
4.548309000000001,68.035
4.5483270000000005,68.045
4.548344,68.055
4.549117,68.821
4.549144,68.84
4.549168,68.857
4.5491850000000005,68.867
4.549202,68.876
4.549219,68.886
4.549236,68.895
4.549252999999999,68.901
4.549269000000001,68.905
4.550234000000001,69.857
4.550249,69.859
4.550267,69.864
4.5502839999999996,69.867
4.551349,70.443
4.551376,70.452
4.551399999999999,70.467
4.551418,70.476
4.551435000000001,70.485
4.551452,70.494
4.55147,70.504
4.551488,70.513
4.551505,70.522
4.551523,70.531
4.55154,70.54
4.551558,70.55
4.551575,70.559
4.551591999999999,70.569
4.551609,70.579
4.552654,71.616
4.5526729999999995,71.628
4.552695,71.643
4.552713,71.654
4.552732,71.666
4.552759,71.685
4.552778,71.695
4.552802,71.706
4.552821,71.712
4.552839,71.718
4.5531369999999995,72.002
4.553164,72.015
4.553189000000001,72.024
4.553208,71.314
4.553225,71.312
4.553241,71.32
4.553258,71.329
4.5532770000000005,71.34
4.553294,71.348
4.553312,71.357
4.554246,72.282
4.554273,72.3
4.554298,72.313
4.554317,72.323
4.554334,72.331
4.554351,72.339
4.554367,72.342
4.554384,72.351
4.554402,72.362
4.555605,73.557
4.555637,73.582
4.555665,73.124
4.555685,73.126
4.555703,73.136
4.55572,73.144
4.555738,73.153
4.555756000000001,73.162
4.555773,73.17
4.555791,73.18
4.556147,73.527
4.556174,73.545
4.556198999999999,73.561
4.556216999999999,73.571
4.556234000000001,73.579
4.556252000000001,73.589
4.556269,73.597
4.556287,73.607
4.556304,73.615
4.557264,74.566
4.55729,74.584
4.557314,74.599
4.5573310000000005,74.608
4.557347,74.615
4.557364,74.624
4.557381,74.632
4.557398,74.64
4.557414,74.647
4.5574319999999995,74.657
4.558673,75.889
4.558699,75.154
4.558725000000001,75.162
4.558743000000001,75.171
4.5587610000000005,75.181
4.558778,75.191
4.558796,75.202
4.558813,75.211
4.5588310000000005,75.221
4.559855,76.229
4.559884,76.249
4.5599099999999995,76.268
4.559928,76.279
4.559945,76.289
4.5599620000000005,76.297
4.559978,76.306
4.559995,76.316
4.560011,76.324
4.560028,76.334
4.560243000000001,76.042
4.560269,76.054
4.560295,76.072
4.560314,76.083
4.560332000000001,76.094
4.560349,76.103
4.560367,76.114
4.560386,76.124
4.560404,76.135
4.561353,77.077
4.561379,77.095
4.5614040000000005,77.109
4.561423,77.116
4.561439,77.119
4.561456,77.123
4.561473,77.125
4.56149,77.129
4.561508,77.133
4.561524,77.135
4.562572,78.168
4.5625990000000005,78.182
4.562624,78.192
4.562641999999999,78.194
4.56266,78.198
4.562678,78.201
4.562696,78.183
4.562713,78.167
4.562730999999999,78.153
4.562748,77.544
4.5639080000000005,78.688
4.563936,78.708
4.563962999999999,78.728
4.563982,78.739
4.564001,78.751
4.564019,78.762
4.564036,78.771
4.5640540000000005,78.782
4.564072,78.793
4.564104,78.818
4.564115,78.821
4.564134,78.828
4.564151,78.834
4.564169,78.839
4.5641869999999995,78.841
4.564204,78.845
4.564221,78.85
4.564239,78.385
4.564256,78.384
4.566504,80.624
4.566531,80.644
4.566555999999999,80.661
4.566574999999999,80.671
4.566593,80.681
4.566611,80.69
4.566628,80.698
4.566645,80.707
4.566662,80.715
4.56668,80.725
4.5666970000000005,80.733
4.566714,80.741
4.566731,80.75
4.56675,80.76
4.566768,80.769
4.566784999999999,80.779
4.56681,80.796
4.566827,80.806
4.566845,80.816
4.567763,81.727
4.567791000000001,81.747
4.567818,81.767
4.567836000000001,81.778
4.567853,81.788
4.56787,81.797
4.567887,81.802
4.567905,81.047
4.5679229999999995,81.047
4.568139,81.253
4.568166,81.271
4.568191,81.288
4.56821,81.297
4.568225999999999,81.304
4.568244,81.313
4.568262,81.322
4.568279,81.331
4.568296,81.339
4.568314,81.348
4.569254,82.279
4.569269,82.285
4.5692889999999995,82.297
4.569305999999999,82.305
4.569323000000001,82.314
4.56934,82.323
4.569357,81.857
4.569375,81.856
4.569392,81.865
4.570612,83.076
4.570627,83.082
4.570646,83.092
4.570663,83.101
4.5706809999999995,83.11
4.570698,83.118
4.570716,83.127
4.570733000000001,83.135
4.57075,83.144
4.570767,83.145
4.571773,84.14
4.5717929999999996,84.151
4.571816,84.166
4.571833,84.174
4.57185,84.183
4.571866,84.191
4.571884,84.2
4.571902,84.209
4.571919,84.218
4.571937,84.227
4.5721620000000005,84.443
4.572185,84.457
4.572208,84.472
4.572225,84.48
4.572242,84.488
4.572259,83.753
4.572277,83.745
4.572295,83.746
4.572312,83.746
4.57331,84.728
4.573337,84.739
4.573362,84.756
4.57338,84.759
4.573397,84.768
4.573414,84.778
4.5734319999999995,84.789
4.57345,84.799
4.573467,84.809
4.573485,84.819
4.574694999999999,86.022
4.5747219999999995,86.04
4.574747,86.057
4.574768,86.069
4.574777,85.626
4.574793,85.628
4.5748109999999995,85.637
4.574828999999999,85.648
4.574846,85.658
4.5758779999999994,86.682
4.575906,86.703
4.575916,86.706
4.575925,86.708
4.575949,86.725
4.5759669999999995,86.736
4.575983,86.743
4.575997999999999,86.746
4.576015,86.749
4.5760320000000005,86.752
4.576049,86.755
4.576066,86.758
4.576084,86.763
4.5761009999999995,86.768
4.576118,86.772
4.576136,86.774
4.576154000000001,86.759
4.576171,86.745
4.576189,86.731
4.577223,87.733
4.57725,87.745
4.577274999999999,87.755
4.577294,87.76
4.577311,87.159
4.577329,87.16
4.577347,87.17
4.577366,87.181
4.577384,87.192
4.577402,87.202
4.578538,88.331
4.578564999999999,88.351
4.57859,88.369
4.578609,88.38
4.578627,88.391
4.578645000000001,88.399
4.5786620000000005,88.403
4.578679,88.407
4.578697,88.413
4.579737,89.439
4.579765,89.453
4.579791,89.465
4.57981,89.02
4.579827,89.018
4.5798440000000005,89.027
4.579862,89.034
4.57988,89.043
4.579897,89.052
4.579914,89.061
4.580890999999999,90.03
4.580906,90.037
4.580925000000001,90.048
4.580942,90.057
4.580958,90.065
4.580978,90.077
4.580995,90.086
4.581013,90.095
4.58103,90.103
4.581046000000001,90.111
4.581062,90.118
4.58108,90.127
4.581097,90.136
4.581115,90.145
4.5811329999999995,90.154
4.581219,90.232
4.581257,90.261
4.581276,90.271
4.581294,90.281
4.582319999999999,91.3
4.582345999999999,91.319
4.582371,90.581
4.58239,90.58
4.582407,90.589
4.582415,90.59
4.582433,90.6
4.5824489999999996,90.607
4.582466999999999,90.617
4.582484,90.625
4.583593,91.725
4.583629,91.752
4.583642,91.757
4.5836689999999995,91.773
4.583688,91.784
4.583705,91.792
4.583722,91.801
4.58374,91.81
4.583756999999999,91.819
4.58591,93.963
4.5859369999999995,93.502
4.585961,93.501
4.585979,93.508
4.585996,93.518
4.586013,93.527
4.58603,93.537
4.5860460000000005,93.545
4.586063,93.552
4.586081,93.563
4.586098,93.572
4.5861149999999995,92.653
4.586133,92.647
4.586158999999999,92.664
4.586176,92.673
4.586193000000001,92.683
4.5862110000000005,92.694
4.586229,92.704
4.586246,92.714
4.586264,92.725
4.586281,92.18
4.586299,92.179
4.586316,92.188
4.586334,92.198
4.586354999999999,92.212
4.586373,92.223
4.586391,92.234
4.5864080000000005,92.243
4.586425,92.253
4.587362,93.183
4.587389,92.296
4.587414,92.301
4.587432,92.31
4.587448999999999,92.32
4.587466,92.329
4.587483,92.339
4.5875010000000005,92.349
4.587519,92.36
4.588127999999999,92.962
4.588156,92.158
4.588183,91.434
4.588201,91.433
4.5882179999999995,91.441
4.588235,91.449
4.588253,91.458
4.5882700000000005,91.467
4.588287,91.475
4.588305,91.484
4.589238,92.409
4.58926,91.896
4.589283999999999,91.884
4.589302,91.87
4.589319000000001,89.635
4.589335,89.624
4.589353,89.625
4.589371,89.634
4.589388,89.644
4.5894070000000005,89.656
4.5906270000000005,90.868
4.590651,90.885
4.590683,90.91
4.590713,90.933
4.590738,90.951
4.590755,90.961
4.590782,90.976
4.590803,90.989
4.590821,90.999
4.591746,91.917
4.591767,91.93
4.591787999999999,91.944
4.591805,91.953
4.5918220000000005,91.962
4.591831,91.963
4.591839,91.963
4.591857,91.973
4.591873,91.982
4.591888,91.987
4.592017,90.824
4.592037,90.808
4.5920510000000005,90.789
4.59208,90.787
4.592109000000001,90.784
4.592137,90.781
4.592157,90.77
4.592175,90.772
4.592222,90.804
4.593085,91.653
4.593107,91.653
4.59313,91.661
4.593148,91.664
4.593164,91.666
4.5931809999999995,91.668
4.593198,91.67
4.593216,89.667
4.593235,89.661
4.593253,89.671
4.594203,90.613
4.594219,90.622
4.59424,90.635
4.594257,90.644
4.594273,90.639
4.59429,90.644
4.594307,90.651
4.5943249999999995,90.661
4.594341999999999,90.67
4.595541,91.858
4.595560000000001,91.864
4.595587999999999,91.879
4.595619,91.897
4.595673,91.938
4.595702,91.952
4.595727,91.963
4.59575,91.972
4.5957740000000005,91.982
4.595797999999999,91.991
4.5967150000000006,92.895
4.596731,92.021
4.596752,92.015
4.59678,92.025
4.596808,92.036
4.5968350000000004,90.739
4.596862,90.732
4.596885,90.718
4.596911,90.728
4.597823,91.625
4.597837999999999,91.625
4.5978580000000004,91.631
4.597886000000001,91.643
4.597912999999999,91.656
4.597939,91.666
4.597964,91.676
4.597989999999999,91.687
4.598013,91.696
4.598041,91.708
4.598141,89.435
4.598156,89.406
4.598177,89.41
4.598199999999999,89.418
4.598224,89.427
4.598247000000001,89.434
4.5982709999999996,89.444
4.598294,89.451
4.598317,89.46
4.59834,89.448
4.599254,90.347
4.5992690000000005,90.347
4.599289,90.352
4.599317,90.364
4.599343,90.375
4.599368,90.385
4.599394,90.396
4.599418,90.406
4.599441,90.414
4.600906,91.865
4.6009269999999995,90.603
4.600949,90.589
4.600974,90.576
4.600998,90.566
4.601025,90.577
4.601051999999999,90.588
4.601077,90.597
4.601101,90.606
4.601125,90.615
4.602068,91.543
4.602086,91.548
4.602108,91.56
4.6021350000000005,91.579
4.602162,91.596
4.602189999999999,91.616
4.602214,91.631
4.602238000000001,91.646
4.602261,91.66
4.602349,91.739
4.602362,91.743
4.6023819999999995,91.755
4.602406,91.77
4.60243,91.785
4.602453000000001,91.799
4.602475999999999,91.813
4.602498,91.826
4.602520999999999,89.87
4.602544,89.864
4.603309,90.611
4.603324,90.61
4.603345999999999,90.624
4.603374,90.644
4.6034,90.663
4.603426000000001,90.682
4.6034489999999995,90.698
4.603473,90.715
4.603496,90.731
4.604476,91.702
4.604493000000001,91.709
4.604514,91.716
4.604541,91.729
4.604566,91.74
4.60459,91.748
4.6046130000000005,91.756
4.604636999999999,91.487
4.60466,91.478
4.6046819999999995,91.462
4.605637,92.395
4.605652,92.354
4.6056729999999995,92.362
4.605701,92.335
4.605727,91.577
4.605753,91.564
4.605779999999999,90.326
4.605804,90.303
4.605827000000001,90.287
4.606795,91.218
4.60681,91.184
4.606831000000001,91.161
4.606859,91.148
4.606886,91.134
4.606911,91.131
4.606935,91.114
4.606958,91.098
4.606980999999999,91.083
4.607004,91.083
4.607949,91.981
4.607966,91.976
4.607988000000001,91.942
4.6080119999999996,91.955
4.60804,91.976
4.608064000000001,91.944
4.6080879999999995,91.855
4.608111,91.833
4.608134,91.815
4.608157,91.799
4.60818,91.788
4.6082030000000005,91.772
4.608227,91.774
4.608249,91.743
4.608272,91.753
4.608295,90.956
4.608318000000001,90.936
4.608341,90.922
4.608364,90.923
4.609197,91.695
4.609211,91.685
4.6092319999999996,91.663
4.60926,91.679
4.609286,91.647
4.609313,91.664
4.60934,90.842
4.609363999999999,90.841
4.609387,90.811
4.60941,90.797
4.610381,91.724
4.610396,91.702
4.610416,91.679
4.61044,91.664
4.610462999999999,91.665
4.610486,90.854
4.610509,90.844
4.610532,90.834
4.610555000000001,89.538
4.611535,90.478
4.611554,90.457
4.61158,90.448
4.611606,90.436
4.611647,90.441
4.611674,90.431
4.611701,90.422
4.611725000000001,90.405
4.611749,90.39
4.611772,90.377
4.612683,91.251
4.612703000000001,91.236
4.612725,91.206
4.612753,91.203
4.612779000000001,91.195
4.612807,91.186
4.61283,91.174
4.6128540000000005,91.184
4.612877,90.61
4.613839,91.537
4.613854999999999,91.517
4.61388,91.502
4.613907,91.491
4.613934,91.481
4.61396,91.471
4.613983,91.459
4.614007,91.441
4.614033999999999,91.432
4.6140609999999995,91.404
4.615011000000001,92.322
4.615024999999999,92.302
4.615046,92.289
4.615074,92.283
4.615100999999999,92.276
4.615126,92.263
4.61515,91.538
4.6151729999999995,91.518
4.615197,91.509
4.61522,91.474
4.615243,91.462
4.615267,91.448
4.615289,91.434
4.615312,91.417
4.615335,91.428
4.6153580000000005,90.529
4.615381,90.514
4.615404000000001,90.501
4.615426,90.486
4.616270999999999,91.294
4.616287000000001,91.275
4.616309,91.264
4.616336,91.252
4.616363000000001,91.244
4.616388,91.231
4.616411,91.215
4.616435,91.202
4.616458,91.189
4.616479999999999,91.159
4.617455,92.103
4.61747,92.083
4.617491,92.072
4.617519000000001,92.066
4.617545,92.079
4.6175690000000005,91.296
4.617591999999999,91.279
4.617615,91.264
4.617638,91.248
4.61862,92.192
4.618634,92.17
4.6186549999999995,92.155
4.618682,92.149
4.618709,92.125
4.618735,92.139
4.618758,91.247
4.618781,91.23
4.618805,91.219
4.618828000000001,91.19
4.619791,92.112
4.619806,92.089
4.619828,92.059
4.6198559999999995,92.057
4.619882,92.052
4.619907,91.196
4.619930999999999,91.163
4.619954,91.155
4.619977,91.138
4.6209560000000005,92.083
4.620971,92.056
4.620992,92.045
4.621016,92.032
4.621042999999999,92.026
4.621069,92.038
4.621095,91.869
4.621124,91.863
4.621148,91.836
4.621172,91.829
4.621194999999999,91.816
4.621218,91.806
4.621239999999999,91.794
4.621263,91.784
4.621284999999999,91.763
4.621308,91.771
4.6213299999999995,90.994
4.621353,90.983
4.621376000000001,90.952
4.62221,91.75
4.6222259999999995,91.729
4.62225,91.709
4.6222780000000006,91.701
4.622305,91.696
4.622331,91.705
4.6223540000000005,90.847
4.622415,90.851
4.622505,90.908
4.6225320000000005,90.881
4.623383,91.689
4.623398,91.669
4.623418,91.653
4.6234459999999995,91.649
4.623473,91.644
4.623499,91.644
4.623522,90.908
4.623546,89.546
4.623569000000001,89.534
4.6245590000000005,90.468
4.624574,90.447
4.624595,90.43
4.6246220000000005,90.422
4.624649000000001,90.411
4.624675,90.397
4.624698,90.383
4.624721999999999,90.374
4.624745,90.36
4.624768,90.35
4.626899000000001,92.447
4.6269160000000005,92.43
4.626937,92.419
4.626966,92.412
4.626999,92.414
4.627027,92.407
4.627053,92.402
4.62708,92.404
4.627104,91.836
4.627127000000001,91.803
4.627151,91.795
4.627174,91.769
