date_time,link_quality
2019-08-16 23:00:03+00:00,95.97368421052632
2019-08-17 01:00:03+00:00,95.65065502183405
2019-08-17 03:00:03+00:00,96.09292035398231
2019-08-17 05:00:03+00:00,95.22510822510823
2019-08-17 07:00:03+00:00,95.99118942731278
2019-08-17 09:00:03+00:00,94.52608695652174
2019-08-17 11:00:03+00:00,92.77477477477477
2019-08-17 13:00:03+00:00,93.39473684210526
2019-08-17 15:00:03+00:00,93.568281938326
2019-08-17 17:00:03+00:00,95.16071428571429
2019-08-17 19:00:03+00:00,95.16517857142857
2019-08-17 21:00:03+00:00,96.0762331838565
2019-08-17 23:00:03+00:00,95.99103139013452
2019-08-18 01:00:03+00:00,96.18099547511312
2019-08-18 03:00:03+00:00,96.23318385650224
2019-08-18 05:00:03+00:00,95.84375
2019-08-18 07:00:03+00:00,95.56696428571429
2019-08-18 09:00:03+00:00,94.48660714285714
2019-08-18 11:00:03+00:00,94.82959641255606
2019-08-18 13:00:03+00:00,93.83410138248848
2019-08-18 15:00:03+00:00,93.32300884955752
2019-08-18 17:00:03+00:00,95.05855855855856
2019-08-18 19:00:03+00:00,95.18834080717488
2019-08-18 21:00:03+00:00,96.15315315315316
2019-08-18 23:00:02+00:00,96.02222222222223
2019-08-19 01:00:02+00:00,95.98245614035088
2019-08-19 03:00:02+00:00,95.59821428571429
2019-08-19 05:00:02+00:00,94.82127659574468
2019-08-19 07:00:02+00:00,93.66666666666667
2019-08-19 09:00:02+00:00,90.8211009174312
2019-08-19 11:00:02+00:00,93.20930232558139
2019-08-19 13:00:02+00:00,91.34821428571429
2019-08-19 15:00:02+00:00,88.82327586206897
2019-08-19 17:00:02+00:00,92.54054054054055
2019-08-19 19:00:02+00:00,95.74774774774775
2019-08-19 21:00:02+00:00,96.17903930131004
2019-08-19 23:00:01+00:00,96.1877729257642
2019-08-20 01:00:01+00:00,95.98268398268398
2019-08-20 03:00:01+00:00,96.16956521739131
2019-08-20 05:00:01+00:00,95.86580086580086
2019-08-20 07:00:01+00:00,92.52631578947368
2019-08-20 09:00:01+00:00,91.09442060085837
2019-08-20 11:00:01+00:00,92.01321585903084
2019-08-20 13:00:01+00:00,90.50909090909092
2019-08-20 15:00:01+00:00,91.11946902654867
2019-08-20 17:00:01+00:00,93.70305676855895
2019-08-20 19:00:01+00:00,95.25777777777778
2019-08-20 21:00:01+00:00,95.39823008849558
2019-08-20 23:00:02+00:00,95.46724890829694
2019-08-21 01:00:02+00:00,95.55364806866953
2019-08-21 03:00:02+00:00,95.84482758620689
2019-08-21 05:00:02+00:00,95.75652173913043
2019-08-21 07:00:02+00:00,92.98678414096916
2019-08-21 09:00:02+00:00,89.55140186915888
2019-08-21 11:00:02+00:00,90.12669683257919
2019-08-21 13:00:02+00:00,90.65929203539822
2019-08-21 15:00:02+00:00,92.14864864864865
2019-08-21 17:00:02+00:00,93.71171171171171
2019-08-21 19:00:02+00:00,94.41304347826087
2019-08-21 21:00:02+00:00,95.40086206896552
2019-08-21 23:00:01+00:00,95.33478260869565
2019-08-22 01:00:01+00:00,94.94805194805195
2019-08-22 03:00:01+00:00,95.02145922746782
2019-08-22 05:00:01+00:00,95.84140969162996
2019-08-22 07:00:01+00:00,93.63255813953488
2019-08-22 09:00:01+00:00,91.71028037383178
2019-08-22 11:00:01+00:00,89.94782608695652
2019-08-22 13:00:01+00:00,91.80973451327434
2019-08-22 15:00:01+00:00,91.20089285714286
