datetime,cc,run,runtime,throughput_test,throughput_value,delay_test,delay_value
2019-08-21T12:14:13:+0200,ledbat,9,30,True,39.976573419354835,True,47.92
2019-08-21T12:14:13:+0200,ledbat,10,30,True,39.92587819354839,True,47.867
2019-08-22T07:59:10:+0200,ledbat,1,30,True,39.92625651612904,True,47.868
2019-08-22T07:59:10:+0200,ledbat,2,30,True,39.96789780645162,True,47.806999999999995
2019-08-22T07:59:10:+0200,ledbat,3,30,True,39.8748433548387,True,47.801
2019-08-22T07:59:10:+0200,ledbat,4,30,True,39.919094193548375,True,47.879
2019-08-22T07:59:10:+0200,ledbat,5,30,True,39.90397419354839,True,47.838
2019-08-22T07:59:10:+0200,ledbat,6,30,True,39.96825032258063,True,47.87
2019-08-22T07:59:10:+0200,ledbat,7,30,True,39.97884335483871,True,47.82
2019-08-22T07:59:10:+0200,ledbat,8,30,True,39.886180129032255,True,47.946000000000005
2019-08-22T07:59:10:+0200,ledbat,9,30,True,39.858184258064504,True,47.945
2019-08-22T07:59:10:+0200,ledbat,10,30,True,39.977708387096776,True,47.863
2019-08-22T10:18:28:+0200,ledbat,1,30,True,23.232016,True,47.843999999999994
2019-08-22T10:18:28:+0200,ledbat,2,30,True,40.02764696774194,True,47.754
2019-08-22T10:18:28:+0200,ledbat,3,30,True,39.9928670967742,True,47.81
2019-08-22T10:18:28:+0200,ledbat,4,30,True,40.02840361290321,True,47.708
2019-08-22T10:18:28:+0200,ledbat,5,30,True,40.01102658064516,True,47.769
2019-08-22T10:18:28:+0200,ledbat,6,30,True,39.86421161290322,True,47.846000000000004
2019-08-22T10:18:28:+0200,ledbat,7,30,True,39.93949780645161,True,47.833
2019-08-22T10:18:28:+0200,ledbat,8,30,True,40.01364903225807,True,47.706
2019-08-22T10:18:28:+0200,ledbat,9,30,True,40.046184774193534,True,47.746
2019-08-22T10:18:28:+0200,ledbat,10,30,True,40.068505806451604,True,47.681000000000004
2019-08-21T17:06:02:+0200,pcc,1,30,True,97.58912103225806,True,52.464
2019-08-21T17:06:02:+0200,pcc,2,30,True,82.35108541935485,True,56.43899999999999
2019-08-21T17:06:02:+0200,pcc,3,30,True,99.87306735483874,True,49.665
2019-08-21T17:06:02:+0200,pcc,4,30,True,92.72075870967743,True,50.61
2019-08-21T17:06:02:+0200,pcc,5,30,True,93.82505703225806,True,57.43
2019-08-21T17:06:02:+0200,pcc,6,30,True,98.280416,True,50.07899999999999
2019-08-21T17:06:02:+0200,pcc,7,30,True,88.23655122580647,True,71.403
2019-08-21T17:06:02:+0200,pcc,8,30,True,99.91170064516129,True,51.115
2019-08-21T17:06:02:+0200,pcc,9,30,True,97.7144433548387,True,54.155
2019-08-21T17:06:02:+0200,pcc,10,30,True,93.48741677419356,True,55.28
2019-08-20T15:34:33:+0200,pcc,1,30,True,97.64993651612903,True,50.681999999999995
2019-08-20T15:34:33:+0200,pcc,2,30,True,100.64390503225806,True,50.101000000000006
2019-08-20T15:34:33:+0200,pcc,3,30,True,85.84306477419358,True,52.901
2019-08-20T15:34:33:+0200,pcc,4,30,True,90.57515354838709,True,59.623000000000005
2019-08-20T15:34:33:+0200,pcc,5,30,True,99.22122941935484,True,55.507
2019-08-20T15:34:33:+0200,pcc,6,30,True,89.86645264516129,True,67.176
2019-08-20T15:34:33:+0200,pcc,7,30,True,88.32489909677419,True,72.563
2019-08-20T15:34:33:+0200,pcc,8,30,True,73.53112258064517,True,46.122
2019-08-20T15:34:33:+0200,pcc,9,30,True,94.32952154838709,True,61.321000000000005
2019-08-20T15:34:33:+0200,pcc,10,30,True,87.10756335483873,True,71.164
2019-08-21T12:14:13:+0200,pcc,1,30,True,97.54204903225806,True,58.518
2019-08-21T12:14:13:+0200,pcc,2,30,True,99.78988180645162,True,53.731
2019-08-21T12:14:13:+0200,pcc,3,30,True,98.83114116129032,True,56.843
2019-08-21T12:14:13:+0200,pcc,4,30,True,99.17171716129033,True,49.803999999999995
2019-08-21T12:14:13:+0200,pcc,5,30,True,97.6402095483871,True,49.8
2019-08-21T12:14:13:+0200,pcc,6,30,True,98.87933419354837,True,52.911
2019-08-21T12:14:13:+0200,pcc,7,30,True,92.42699767741937,True,66.63600000000001
2019-08-21T12:14:13:+0200,pcc,8,30,True,96.74542141935481,True,55.19
2019-08-21T12:14:13:+0200,pcc,9,30,True,92.6999710967742,True,61.558
2019-08-21T12:14:13:+0200,pcc,10,30,True,87.44356851612903,True,58.883
2019-08-22T07:59:10:+0200,pcc,1,30,True,82.37735122580646,True,61.291000000000004
2019-08-22T07:59:10:+0200,pcc,2,30,True,100.42673651612903,True,51.89
2019-08-22T07:59:10:+0200,pcc,3,30,True,81.52720206451612,True,49.478
2019-08-22T07:59:10:+0200,pcc,4,30,True,92.7102110967742,True,51.57899999999999
2019-08-22T07:59:10:+0200,pcc,5,30,True,94.34598296774195,True,60.218999999999994
2019-08-22T07:59:10:+0200,pcc,6,30,True,97.24167019354842,True,60.898
2019-08-22T07:59:10:+0200,pcc,7,30,True,89.60891561290325,True,57.176
2019-08-22T07:59:10:+0200,pcc,8,30,True,95.34097341935484,True,59.391000000000005
2019-08-22T07:59:10:+0200,pcc,9,30,True,95.02854812903225,True,52.486000000000004
2019-08-22T07:59:10:+0200,pcc,10,30,True,95.0088258064516,True,69.809
2019-08-22T10:18:28:+0200,pcc,1,30,True,91.64966812903225,True,50.788000000000004
2019-08-22T10:18:28:+0200,pcc,2,30,True,80.81996490322581,True,54.214
2019-08-22T10:18:28:+0200,pcc,3,30,True,92.82553393548388,True,48.208999999999996
2019-08-22T10:18:28:+0200,pcc,4,30,True,87.19339045161288,True,51.93
2019-08-22T10:18:28:+0200,pcc,5,30,True,82.76488877419354,True,66.639
2019-08-22T10:18:28:+0200,pcc,6,30,True,98.84780387096774,True,50.132
2019-08-22T10:18:28:+0200,pcc,7,30,True,96.54527896774194,True,61.096000000000004
2019-08-22T10:18:28:+0200,pcc,8,30,True,75.165408,True,51.457
2019-08-22T10:18:28:+0200,pcc,9,30,True,85.99802838709678,True,47.951
2019-08-22T10:18:28:+0200,pcc,10,30,True,89.52247845161291,True,51.192
2019-08-21T17:06:02:+0200,pcc_experimental,1,30,True,99.9003726451613,True,64.266
2019-08-21T17:06:02:+0200,pcc_experimental,2,30,True,98.14452232258064,True,69.984
2019-08-21T17:06:02:+0200,pcc_experimental,3,30,True,99.84369754838707,True,68.18
2019-08-21T17:06:02:+0200,pcc_experimental,4,30,True,97.71397780645161,True,70.01
2019-08-21T17:06:02:+0200,pcc_experimental,5,30,True,101.94600258064516,True,66.446
2019-08-21T17:06:02:+0200,pcc_experimental,6,30,True,99.9673249032258,True,69.749
2019-08-21T17:06:02:+0200,pcc_experimental,7,30,True,96.18895277419357,True,70.47800000000001
2019-08-21T17:06:02:+0200,pcc_experimental,8,30,True,98.95123406451613,True,69.916
2019-08-21T17:06:02:+0200,pcc_experimental,9,30,True,99.03522477419354,True,70.351
2019-08-21T17:06:02:+0200,pcc_experimental,10,30,True,99.14508180645161,True,67.941
2019-08-20T15:34:33:+0200,pcc_experimental,1,30,True,100.34033961290322,True,64.13
2019-08-20T15:34:33:+0200,pcc_experimental,2,30,True,98.35926709677418,True,69.236
2019-08-20T15:34:33:+0200,pcc_experimental,3,30,True,98.16517367741936,True,69.311
2019-08-20T15:34:33:+0200,pcc_experimental,4,30,True,100.17504206451612,True,65.812
2019-08-20T15:34:33:+0200,pcc_experimental,5,30,True,100.07944877419354,True,63.946000000000005
2019-08-20T15:34:33:+0200,pcc_experimental,6,30,True,99.52857187096775,True,68.76899999999999
2019-08-20T15:34:33:+0200,pcc_experimental,7,30,True,100.3144753548387,True,69.303
2019-08-20T15:34:33:+0200,pcc_experimental,8,30,True,97.61296103225808,True,69.743
2019-08-20T15:34:33:+0200,pcc_experimental,9,30,True,99.29502348387095,True,69.187
2019-08-20T15:34:33:+0200,pcc_experimental,10,30,True,98.99543741935486,True,68.4
2019-08-21T12:14:13:+0200,pcc_experimental,1,30,True,100.61984412903227,True,69.235
2019-08-21T12:14:13:+0200,pcc_experimental,2,30,True,97.53835148387095,True,70.111
2019-08-21T12:14:13:+0200,pcc_experimental,3,30,True,98.08190348387096,True,69.82600000000001
2019-08-21T12:14:13:+0200,pcc_experimental,4,30,True,99.66723509677419,True,70.143
2019-08-21T12:14:13:+0200,pcc_experimental,5,30,True,98.84662090322583,True,69.95
2019-08-21T12:14:13:+0200,pcc_experimental,6,30,True,100.51376722580646,True,70.199
2019-08-21T12:14:13:+0200,pcc_experimental,7,30,True,97.15032774193547,True,69.898
2019-08-21T12:14:13:+0200,pcc_experimental,8,30,True,97.9894049032258,True,70.164
2019-08-21T12:14:13:+0200,pcc_experimental,9,30,True,100.52293987096776,True,66.305
2019-08-21T12:14:13:+0200,pcc_experimental,10,30,True,99.92278296774194,True,69.77199999999999
2019-08-22T07:59:10:+0200,pcc_experimental,1,30,True,99.28302658064517,True,70.186
2019-08-22T07:59:10:+0200,pcc_experimental,2,30,True,101.68569600000004,True,67.344
2019-08-22T07:59:10:+0200,pcc_experimental,3,30,True,97.08116851612904,True,70.395
2019-08-22T07:59:10:+0200,pcc_experimental,4,30,True,97.77450322580646,True,70.085
2019-08-22T07:59:10:+0200,pcc_experimental,5,30,True,102.29889238709677,True,68.78
2019-08-22T07:59:10:+0200,pcc_experimental,6,30,True,99.67453316129033,True,69.836
2019-08-22T07:59:10:+0200,pcc_experimental,7,30,True,99.21752154838708,True,68.58
2019-08-22T07:59:10:+0200,pcc_experimental,8,30,True,98.79288361290321,True,70.21
2019-08-22T07:59:10:+0200,pcc_experimental,9,30,True,98.86322787096772,True,69.35
2019-08-22T07:59:10:+0200,pcc_experimental,10,30,True,98.07462193548386,True,69.85600000000001
2019-08-22T10:18:28:+0200,pcc_experimental,1,30,True,101.61755251612904,True,70.183
2019-08-22T10:18:28:+0200,pcc_experimental,2,30,True,98.47403561290322,True,70.27199999999999
2019-08-22T10:18:28:+0200,pcc_experimental,3,30,True,102.04251870967742,True,70.51
2019-08-22T10:18:28:+0200,pcc_experimental,4,30,True,100.06481548387099,True,68.971
2019-08-22T10:18:28:+0200,pcc_experimental,5,30,True,98.37371045161291,True,69.457
2019-08-22T10:18:28:+0200,pcc_experimental,6,30,True,100.90284799999999,True,70.028
2019-08-22T10:18:28:+0200,pcc_experimental,7,30,True,99.02950399999999,True,69.806
2019-08-22T10:18:28:+0200,pcc_experimental,8,30,True,97.94895277419353,True,69.896
2019-08-22T10:18:28:+0200,pcc_experimental,9,30,True,99.62140490322582,True,70.186
2019-08-22T10:18:28:+0200,pcc_experimental,10,30,True,99.58526761290322,True,70.205
2019-08-21T17:06:02:+0200,quic,1,30,True,70.18419406451612,True,46.443000000000005
2019-08-21T17:06:02:+0200,quic,2,30,True,68.72509883870967,True,46.458999999999996
2019-08-21T17:06:02:+0200,quic,3,30,True,62.27020670967742,True,46.538999999999994
2019-08-21T17:06:02:+0200,quic,4,30,True,61.835696,True,46.538000000000004
2019-08-21T17:06:02:+0200,quic,5,30,True,62.475952516129034,True,46.571000000000005
2019-08-21T17:06:02:+0200,quic,6,30,True,62.69954193548387,True,46.591
2019-08-21T17:06:02:+0200,quic,7,30,True,63.12963277419355,True,46.555
2019-08-21T17:06:02:+0200,quic,8,30,True,61.821826580645165,True,47.56
2019-08-21T17:06:02:+0200,quic,9,30,True,69.21117496774193,True,46.47
2019-08-21T17:06:02:+0200,quic,10,30,True,62.78484567741936,True,46.533
2019-08-20T15:34:33:+0200,quic,1,30,True,62.275760000000005,True,47.51
2019-08-20T15:34:33:+0200,quic,2,30,True,62.61856516129032,True,46.559
2019-08-20T15:34:33:+0200,quic,3,30,True,62.44170683870968,True,46.511
2019-08-20T15:34:33:+0200,quic,4,30,True,63.31117419354839,True,46.552
2019-08-20T15:34:33:+0200,quic,5,30,True,63.293973419354835,True,46.581
2019-08-20T15:34:33:+0200,quic,6,30,True,62.52769961290324,True,46.556000000000004
2019-08-20T15:34:33:+0200,quic,7,30,True,62.008863741935485,True,46.538999999999994
2019-08-20T15:34:33:+0200,quic,8,30,True,69.6300061935484,True,46.42
2019-08-20T15:34:33:+0200,quic,9,30,True,63.0259390967742,True,46.571000000000005
2019-08-20T15:34:33:+0200,quic,10,30,True,62.90692774193548,True,46.544
2019-08-21T12:14:13:+0200,quic,1,30,True,62.30478606451612,True,46.522
2019-08-21T12:14:13:+0200,quic,2,30,True,62.276147870967755,True,46.538999999999994
2019-08-21T12:14:13:+0200,quic,3,30,True,62.58535741935484,True,46.535
2019-08-21T12:14:13:+0200,quic,4,30,True,69.81699716129032,True,46.437
2019-08-21T12:14:13:+0200,quic,5,30,True,69.70684903225805,True,46.452
2019-08-21T12:14:13:+0200,quic,6,30,True,62.25949496774193,True,46.543
2019-08-21T12:14:13:+0200,quic,7,30,True,61.71891638709677,True,46.553999999999995
2019-08-21T12:14:13:+0200,quic,8,30,True,68.35068541935483,True,46.46
2019-08-21T12:14:13:+0200,quic,9,30,True,70.31943587096775,True,46.871
2019-08-21T12:14:13:+0200,quic,10,30,True,70.01443870967742,True,46.434
2019-08-22T07:59:10:+0200,quic,1,30,True,62.01721806451612,True,46.544
2019-08-22T07:59:10:+0200,quic,2,30,True,63.734143483870966,True,46.553000000000004
2019-08-22T07:59:10:+0200,quic,3,30,True,69.74370270967742,True,46.428999999999995
2019-08-22T07:59:10:+0200,quic,4,30,True,62.33054864516129,True,46.548
2019-08-22T07:59:10:+0200,quic,5,30,True,69.58371767741936,True,46.431999999999995
2019-08-22T07:59:10:+0200,quic,6,30,True,62.237681290322584,True,46.552
2019-08-22T07:59:10:+0200,quic,7,30,True,62.471611096774204,True,46.56100000000001
2019-08-22T07:59:10:+0200,quic,8,30,True,63.81370167741936,True,46.821999999999996
2019-08-22T07:59:10:+0200,quic,9,30,True,61.636508645161285,True,46.55
2019-08-22T07:59:10:+0200,quic,10,30,True,62.17048077419355,True,46.558
2019-08-22T10:18:28:+0200,quic,1,30,True,62.517053935483865,True,46.532
2019-08-22T10:18:28:+0200,quic,2,30,True,67.47649858064516,True,46.836000000000006
2019-08-22T10:18:28:+0200,quic,3,30,True,61.29029677419354,True,46.558
2019-08-22T10:18:28:+0200,quic,4,30,True,61.94487483870969,True,46.568000000000005
2019-08-22T10:18:28:+0200,quic,5,30,True,62.71537058064516,True,46.556999999999995
2019-08-22T10:18:28:+0200,quic,6,30,True,63.14067277419355,True,46.723
2019-08-22T10:18:28:+0200,quic,7,30,True,61.90507354838709,True,46.582
2019-08-22T10:18:28:+0200,quic,8,30,True,62.55846864516129,True,46.583999999999996
2019-08-22T10:18:28:+0200,quic,9,30,True,63.00833058064517,True,46.887
2019-08-22T10:18:28:+0200,quic,10,30,True,62.24262012903226,True,46.57
2019-08-21T17:06:02:+0200,scream,1,30,True,0.2118309677419355,True,46.638000000000005
2019-08-21T17:06:02:+0200,scream,2,30,True,0.21188954838709678,True,46.656000000000006
2019-08-21T17:06:02:+0200,scream,3,30,True,0.21190348387096772,True,46.645
2019-08-21T17:06:02:+0200,scream,4,30,True,0.21202967741935483,True,46.63
2019-08-21T17:06:02:+0200,scream,5,30,True,0.21210658064516127,True,46.882
2019-08-21T17:06:02:+0200,scream,6,30,True,0.2119974193548387,True,47.471000000000004
2019-08-21T17:06:02:+0200,scream,7,30,True,0.21202967741935486,True,46.655
2019-08-21T17:06:02:+0200,scream,8,30,True,0.21191380645161295,True,47.324
2019-08-21T17:06:02:+0200,scream,9,30,True,0.21203354838709676,True,46.638000000000005
2019-08-21T17:06:02:+0200,scream,10,30,True,0.21171483870967742,True,46.636
2019-08-20T15:34:33:+0200,scream,1,30,True,0.2115803870967742,True,46.596000000000004
2019-08-20T15:34:33:+0200,scream,2,30,True,0.2117295483870968,True,46.63
2019-08-20T15:34:33:+0200,scream,3,30,True,0.21176980645161286,True,46.602
2019-08-20T15:34:33:+0200,scream,4,30,True,0.21186193548387097,True,46.617
2019-08-20T15:34:33:+0200,scream,5,30,True,0.21171535483870968,True,46.615
2019-08-20T15:34:33:+0200,scream,6,30,True,0.21184877419354836,True,46.613
2019-08-20T15:34:33:+0200,scream,7,30,True,0.2120461935483871,True,46.611999999999995
2019-08-20T15:34:33:+0200,scream,8,30,True,0.2119574193548387,True,46.606
2019-08-20T15:34:33:+0200,scream,9,30,True,0.21198322580645165,True,47.458
2019-08-20T15:34:33:+0200,scream,10,30,True,0.2120433548387097,True,46.613
2019-08-21T12:14:13:+0200,scream,1,30,True,0.21199948387096776,True,46.625
2019-08-21T12:14:13:+0200,scream,2,30,True,0.2118221935483871,True,46.631
2019-08-21T12:14:13:+0200,scream,3,30,True,0.21198658064516132,True,46.638000000000005
2019-08-21T12:14:13:+0200,scream,4,30,True,0.2117633548387097,True,46.625
2019-08-21T12:14:13:+0200,scream,5,30,True,0.21201961290322577,True,47.485
2019-08-21T12:14:13:+0200,scream,6,30,True,0.21172954838709676,True,46.622
2019-08-21T12:14:13:+0200,scream,7,30,True,0.21203329032258064,True,46.637
2019-08-21T12:14:13:+0200,scream,8,30,True,0.2118294193548387,True,46.631
2019-08-21T12:14:13:+0200,scream,9,30,True,0.21194993548387095,True,47.466
2019-08-21T12:14:13:+0200,scream,10,30,True,0.21209058064516131,True,46.663000000000004
2019-08-22T07:59:10:+0200,scream,1,30,True,0.21177083870967744,True,46.653999999999996
2019-08-22T07:59:10:+0200,scream,2,30,True,0.21175483870967746,True,46.667
2019-08-22T07:59:10:+0200,scream,3,30,True,0.21155948387096773,True,46.636
2019-08-22T07:59:10:+0200,scream,4,30,True,0.21189135483870972,True,46.68899999999999
2019-08-22T07:59:10:+0200,scream,5,30,True,0.2120283870967742,True,46.652
2019-08-22T07:59:10:+0200,scream,6,30,True,0.211552,True,46.644
2019-08-22T07:59:10:+0200,scream,7,30,True,0.21182425806451613,True,46.648999999999994
2019-08-22T07:59:10:+0200,scream,8,30,True,0.211770064516129,True,46.638000000000005
2019-08-22T07:59:10:+0200,scream,9,30,True,0.21159174193548388,True,46.68
2019-08-22T07:59:10:+0200,scream,10,30,True,0.2117832258064516,True,46.661
2019-08-22T10:18:28:+0200,scream,1,30,True,0.211784,True,46.675
2019-08-22T10:18:28:+0200,scream,2,30,True,0.21176232258064515,True,46.669
2019-08-22T10:18:28:+0200,scream,3,30,True,0.21182245161290317,True,46.681000000000004
2019-08-22T10:18:28:+0200,scream,4,30,True,0.21199509677419356,True,46.684
2019-08-22T10:18:28:+0200,scream,5,30,True,0.21175999999999998,True,46.669
2019-08-22T10:18:28:+0200,scream,6,30,True,0.21189574193548383,True,47.45399999999999
2019-08-22T10:18:28:+0200,scream,7,30,True,0.21161367741935483,True,46.667
2019-08-22T10:18:28:+0200,scream,8,30,True,0.21175148387096776,True,46.672
2019-08-22T10:18:28:+0200,scream,9,30,True,0.2119215483870968,True,47.49
2019-08-22T10:18:28:+0200,scream,10,30,True,0.21184748387096777,True,47.474
2019-08-21T17:06:02:+0200,sprout,1,30,True,8.762310709677418,True,50.288000000000004
2019-08-21T17:06:02:+0200,sprout,2,30,True,8.833100129032257,True,50.238
2019-08-21T17:06:02:+0200,sprout,3,30,True,8.74264929032258,True,50.284
2019-08-21T17:06:02:+0200,sprout,4,30,True,8.671944516129031,True,50.303999999999995
2019-08-21T17:06:02:+0200,sprout,5,30,True,8.799505806451615,True,50.086999999999996
2019-08-21T17:06:02:+0200,sprout,6,30,True,8.729697032258068,True,50.211000000000006
2019-08-21T17:06:02:+0200,sprout,7,30,True,8.84882941935484,True,50.301
2019-08-21T17:06:02:+0200,sprout,8,30,True,8.848014193548387,True,50.278
2019-08-21T17:06:02:+0200,sprout,9,30,True,8.738390193548385,True,50.328
2019-08-21T17:06:02:+0200,sprout,10,30,True,8.836232516129032,True,50.361000000000004
2019-08-20T15:34:33:+0200,sprout,1,30,True,8.841748903225808,True,50.387
2019-08-20T15:34:33:+0200,sprout,2,30,True,8.855005935483868,True,50.229
2019-08-20T15:34:33:+0200,sprout,3,30,True,8.88676335483871,True,50.233999999999995
2019-08-20T15:34:33:+0200,sprout,4,30,True,8.822344258064515,True,50.153
2019-08-20T15:34:33:+0200,sprout,5,30,True,8.801320258064516,True,50.125
2019-08-20T15:34:33:+0200,sprout,6,30,True,8.801198709677418,True,50.233000000000004
2019-08-20T15:34:33:+0200,sprout,7,30,True,8.789251612903227,True,50.273
2019-08-20T15:34:33:+0200,sprout,8,30,True,8.719344774193548,True,50.022
2019-08-20T15:34:33:+0200,sprout,9,30,True,8.726932129032258,True,50.26
2019-08-20T15:34:33:+0200,sprout,10,30,True,8.74478219354839,True,50.114
2019-08-21T12:14:13:+0200,sprout,1,30,True,8.763448258064516,True,50.207
2019-08-21T12:14:13:+0200,sprout,2,30,True,8.665679483870967,True,50.191
2019-08-21T12:14:13:+0200,sprout,3,30,True,8.839383483870968,True,50.309
2019-08-21T12:14:13:+0200,sprout,4,30,True,8.806021935483868,True,50.327
2019-08-21T12:14:13:+0200,sprout,5,30,True,8.625329032258064,True,50.12
2019-08-21T12:14:13:+0200,sprout,6,30,True,8.696267096774193,True,50.326
2019-08-21T12:14:13:+0200,sprout,7,30,True,8.803310193548388,True,50.248999999999995
2019-08-21T12:14:13:+0200,sprout,8,30,True,8.765401032258064,True,50.221000000000004
2019-08-21T12:14:13:+0200,sprout,9,30,True,8.777169806451614,True,50.092
2019-08-21T12:14:13:+0200,sprout,10,30,True,8.859635612903224,True,50.306999999999995
2019-08-22T07:59:10:+0200,sprout,1,30,True,8.669700645161289,True,50.122
2019-08-22T07:59:10:+0200,sprout,2,30,True,8.81520206451613,True,49.997
2019-08-22T07:59:10:+0200,sprout,3,30,True,8.80495019354839,True,50.302
2019-08-22T07:59:10:+0200,sprout,4,30,True,8.839169548387096,True,50.205
2019-08-22T07:59:10:+0200,sprout,5,30,True,8.76115793548387,True,50.055
2019-08-22T07:59:10:+0200,sprout,6,30,True,8.672235870967743,True,50.245
2019-08-22T07:59:10:+0200,sprout,7,30,True,8.74849677419355,True,50.233999999999995
2019-08-22T07:59:10:+0200,sprout,8,30,True,8.743604645161291,True,50.256
2019-08-22T07:59:10:+0200,sprout,9,30,True,8.79868,True,50.277
2019-08-22T07:59:10:+0200,sprout,10,30,True,8.675945548387096,True,50.358999999999995
2019-08-22T10:18:28:+0200,sprout,1,30,True,8.80926735483871,True,50.082
2019-08-22T10:18:28:+0200,sprout,2,30,True,8.867380645161289,True,50.231
2019-08-22T10:18:28:+0200,sprout,3,30,True,8.775146322580646,True,50.178000000000004
2019-08-22T10:18:28:+0200,sprout,4,30,True,8.761174709677418,True,50.157
2019-08-22T10:18:28:+0200,sprout,5,30,True,8.912959999999998,True,50.266000000000005
2019-08-22T10:18:28:+0200,sprout,6,30,True,8.74524464516129,True,50.095
2019-08-22T10:18:28:+0200,sprout,7,30,True,8.794470193548385,True,50.176
2019-08-22T10:18:28:+0200,sprout,8,30,True,8.802122322580646,True,50.20399999999999
2019-08-22T10:18:28:+0200,sprout,9,30,True,8.811539870967744,True,50.254
2019-08-22T10:18:28:+0200,sprout,10,30,True,8.83110141935484,True,50.24
2019-08-21T17:06:02:+0200,taova,1,30,True,91.6129197419355,True,69.538
2019-08-21T17:06:02:+0200,taova,2,30,True,87.50416103225805,True,69.681
2019-08-21T17:06:02:+0200,taova,3,30,True,91.4864495483871,True,69.572
2019-08-21T17:06:02:+0200,taova,4,30,True,90.07417393548386,True,69.567
2019-08-21T17:06:02:+0200,taova,5,30,True,89.48690167741935,True,69.53399999999999
2019-08-21T17:06:02:+0200,taova,6,30,True,88.72445316129031,True,69.612
2019-08-21T17:06:02:+0200,taova,7,30,True,84.71223741935485,True,69.707
2019-08-21T17:06:02:+0200,taova,8,30,True,85.70123354838712,True,69.681
2019-08-21T17:06:02:+0200,taova,9,30,True,84.32016722580644,True,69.71600000000001
2019-08-21T17:06:02:+0200,taova,10,30,True,88.75227458064515,True,69.619
2019-08-20T15:34:33:+0200,taova,1,30,True,88.65434425806451,True,69.62
2019-08-20T15:34:33:+0200,taova,2,30,True,91.41618993548387,True,69.51100000000001
2019-08-20T15:34:33:+0200,taova,3,30,True,90.85491612903225,True,69.589
2019-08-20T15:34:33:+0200,taova,4,30,True,83.53973883870965,True,69.696
2019-08-20T15:34:33:+0200,taova,5,30,True,87.30839535483871,True,69.55199999999999
2019-08-20T15:34:33:+0200,taova,6,30,True,89.6598193548387,True,69.563
2019-08-20T15:34:33:+0200,taova,7,30,True,87.69242012903224,True,69.684
2019-08-20T15:34:33:+0200,taova,8,30,True,89.95274322580644,True,69.538
2019-08-20T15:34:33:+0200,taova,9,30,True,83.64438296774192,True,69.707
2019-08-20T15:34:33:+0200,taova,10,30,True,89.02298012903226,True,69.63
2019-08-21T12:14:13:+0200,taova,1,30,True,92.54128722580646,True,69.558
2019-08-21T12:14:13:+0200,taova,2,30,True,86.31928361290323,True,69.687
2019-08-21T12:14:13:+0200,taova,3,30,True,86.82454296774193,True,69.627
2019-08-21T12:14:13:+0200,taova,4,30,True,84.67374451612903,True,69.73
2019-08-21T12:14:13:+0200,taova,5,30,True,90.7073052903226,True,69.461
2019-08-21T12:14:13:+0200,taova,6,30,True,92.52356748387098,True,69.407
2019-08-21T12:14:13:+0200,taova,7,30,True,85.80656103225807,True,69.7
2019-08-21T12:14:13:+0200,taova,8,30,True,86.43231587096774,True,69.704
2019-08-21T12:14:13:+0200,taova,9,30,True,85.36041290322582,True,69.68
2019-08-21T12:14:13:+0200,taova,10,30,True,84.81133832258064,True,69.719
2019-08-22T07:59:10:+0200,taova,1,30,True,89.15304877419356,True,69.642
2019-08-22T07:59:10:+0200,taova,2,30,True,90.23575741935484,True,69.56
2019-08-22T07:59:10:+0200,taova,3,30,True,89.02981367741936,True,69.622
2019-08-22T07:59:10:+0200,taova,4,30,True,93.38994787096773,True,69.305
2019-08-22T07:59:10:+0200,taova,5,30,True,88.53942503225805,True,69.51899999999999
2019-08-22T07:59:10:+0200,taova,6,30,True,84.79297445161288,True,69.744
2019-08-22T07:59:10:+0200,taova,7,30,True,87.0148769032258,True,69.671
2019-08-22T07:59:10:+0200,taova,8,30,True,88.82428696774194,True,69.464
2019-08-22T07:59:10:+0200,taova,9,30,True,90.35201445161287,True,69.529
2019-08-22T07:59:10:+0200,taova,10,30,True,85.45396232258062,True,69.712
2019-08-22T10:18:28:+0200,taova,1,30,True,87.09298167741935,True,69.648
2019-08-22T10:18:28:+0200,taova,2,30,True,92.32106941935484,True,69.421
2019-08-22T10:18:28:+0200,taova,3,30,True,91.59902348387098,True,69.602
2019-08-22T10:18:28:+0200,taova,4,30,True,90.76041909677417,True,69.445
2019-08-22T10:18:28:+0200,taova,5,30,True,86.53417290322581,True,69.207
2019-08-22T10:18:28:+0200,taova,6,30,True,86.66584361290322,True,69.673
2019-08-22T10:18:28:+0200,taova,7,30,True,88.55758658064515,True,69.60600000000001
2019-08-22T10:18:28:+0200,taova,8,30,True,89.56767380645162,True,69.64399999999999
2019-08-22T10:18:28:+0200,taova,9,30,True,90.1445987096774,True,69.593
2019-08-22T10:18:28:+0200,taova,10,30,True,86.6280175483871,True,69.665
2019-08-21T17:06:02:+0200,vegas,1,30,True,108.4627643870968,True,72.26899999999999
2019-08-21T17:06:02:+0200,vegas,2,30,True,108.47504722580648,True,72.293
2019-08-21T17:06:02:+0200,vegas,3,30,True,108.430144,True,72.173
2019-08-21T17:06:02:+0200,vegas,4,30,True,108.51302399999999,True,74.196
2019-08-21T17:06:02:+0200,vegas,5,30,True,81.49992567741937,True,47.225
2019-08-21T17:06:02:+0200,vegas,6,30,True,108.49866012903229,True,73.158
2019-08-21T17:06:02:+0200,vegas,7,30,True,85.90304722580646,True,47.195
2019-08-21T17:06:02:+0200,vegas,8,30,True,86.73840206451614,True,47.157
